"system","n","mean","sd","se"
"fusion",3,172.722758067251,38.1435735676087,22.0222024671132
"conf",3,135.108440860579,41.081664475437,23.7185100436514
"FV",3,92.6806197006793,52.5496624142533,30.3395617406931
"int",4,69.7186135639718,53.8063539117448,26.9031769558724
