"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1909.89698697024,636.632328990079,9.89006399579438,0.00973034331574029
"color",3,150.151179224269,50.0503930747565,0.777531344204984,0.547924352623584
"Residuals",6,386.225405170765,64.3709008617941,NA,NA
