"system","n","mean","sd","se"
"fusion",3,99.9628636002052,0.000933659583370964,0.0005390486117907
"conf",2,99.9504386516655,0.00180575640523373,0.00127686259931181
"FV",3,99.932994023022,0.00710483394416387,0.0041019777902106
"int",4,99.9036855778142,0.0301434715296074,0.0150717357648037
