"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,49909.1240598323,16636.3746866108,3.2218648389451,0.103624233657067
"color",3,20863.5352529007,6954.51175096691,1.34683771582182,0.344962568019721
"Residuals",6,30981.5132258456,5163.58553764094,NA,NA
