"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,11.0990166399198,3.35743300832609,11.1303917235669,1.30372702400554,9.80981021992398,20.1743807754519,10.6994948840148,13.7230332244167,14.9814810707928,11.7796703913284,17.9354855257785
"conf_red",11.0990166399198,0,14.4564496482459,0.0313750836471873,9.79528961591421,20.9088268598437,31.2733974153717,21.7985115239346,24.8220498643364,26.0804977107125,22.8786870312482,29.0345021656983
"fusion_blue",3.35743300832609,14.4564496482459,0,14.487824731893,4.66116003233164,6.45237721159788,16.8169477671258,7.34206187568874,10.3656002160906,11.6240480624667,8.42223738300233,14.5780525174524
"fusion_green",11.1303917235669,0.0313750836471873,14.487824731893,0,9.8266646995614,20.9402019434909,31.3047724990189,21.8298866075818,24.8534249479836,26.1118727943597,22.9100621148954,29.0658772493454
"fusion_red",1.30372702400554,9.79528961591421,4.66116003233164,9.8266646995614,0,11.1135372439295,21.4781077994575,12.0032219080204,15.0267602484222,16.2852080947983,13.083397415334,19.239212549784
"FV_blue",9.80981021992398,20.9088268598437,6.45237721159788,20.9402019434909,11.1135372439295,0,10.364570555528,0.889684664090858,3.91322300449268,5.17167085086879,1.96986017140444,8.12567530585452
"FV_green",20.1743807754519,31.2733974153717,16.8169477671258,31.3047724990189,21.4781077994575,10.364570555528,0,9.4748858914371,6.45134755103528,5.19289970465917,8.39471038412352,2.23889524967344
"FV_red",10.6994948840148,21.7985115239346,7.34206187568874,21.8298866075818,12.0032219080204,0.889684664090858,9.4748858914371,0,3.02353834040182,4.28198618677793,1.08017550731358,7.23599064176366
"int_blue",13.7230332244167,24.8220498643364,10.3656002160906,24.8534249479836,15.0267602484222,3.91322300449268,6.45134755103528,3.02353834040182,0,1.25844784637611,1.94336283308824,4.21245230136184
"int_green",14.9814810707928,26.0804977107125,11.6240480624667,26.1118727943597,16.2852080947983,5.17167085086879,5.19289970465917,4.28198618677793,1.25844784637611,0,3.20181067946435,2.95400445498573
"int_red",11.7796703913284,22.8786870312482,8.42223738300233,22.9100621148954,13.083397415334,1.96986017140444,8.39471038412352,1.08017550731358,1.94336283308824,3.20181067946435,0,6.15581513445008
"int_white",17.9354855257785,29.0345021656983,14.5780525174524,29.0658772493454,19.239212549784,8.12567530585452,2.23889524967344,7.23599064176366,4.21245230136184,2.95400445498573,6.15581513445008,0
