"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0060662322800125,0.00317076857872302,-0.0122809386943096,0.000148474134284622,0.306618777793975
"fusion",3,0.00917439088830459,0.011744805926912,-0.0138454287284429,0.0321942105050521,0.577833559891336
"FV",3,-0.000366083011854623,0.00209195850367865,-0.00446632167906477,0.00373415565535552,0.889711255189776
"int",3,0.00226891357141395,0.114891629413402,-0.222918680078854,0.227456507221682,0.987429480124505
