"color","n","mean","sd","se"
"blue",4,66.3414898068515,69.5659007646427,34.7829503823213
"green",4,51.2023880358183,52.0619092540676,26.0309546270338
"red",4,74.6303486147364,67.9674517287921,33.9837258643961
"white",1,17.019339371966,NA,NA
