"color","n","mean","sd","se"
"blue",4,17.4694538613378,12.9950456473879,6.49752282369397
"green",4,20.5804253583562,9.60301059340951,4.80150529670475
"red",4,24.165749593379,19.8880353022799,9.94401765113993
"white",1,11.5508989372531,NA,NA
