"color","n","mean","sd","se"
"blue",4,138.929704525997,173.871088570545,86.9355442852726
"green",4,50.4138867786976,59.323583699745,29.6617918498725
"red",4,88.4455437162611,61.9691196002113,30.9845598001056
"white",1,41.3066663398198,NA,NA
