"system","n","mean","sd","se"
"fusion",3,14.8016205206431,4.9194958730554,2.84027226658579
"conf",3,20.8157100721365,3.61830323776994,2.08902834833617
"FV",3,35.776033817854,1.88181021440528,1.08646363385068
"int",4,27.1029351149951,4.09457146144315,2.04728573072157
