"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.518221418244678,0.0958643434965418,0.330327304991456,0.706115531497901,0.11645011734105
"fusion",3,0.630111905485948,0.120989821568093,0.392971855212486,0.867251955759411,0.120769515032095
"FV",3,-0.00142906973842438,0.0398422867388021,-0.0795199517464766,0.0766618122696278,0.977175401369206
"int",3,-0.0386586917062481,0.0443952826738991,-0.12567344574709,0.0483560623345942,0.543902006988972
