"color","n","mean","sd","se"
"blue",4,28.1062009134981,6.94378476066544,3.47189238033272
"green",4,22.4710187562387,10.2138948663789,5.10694743318946
"red",4,23.8730385715442,10.5774852114626,5.28874260573129
"white",1,24.7908007267571,NA,NA
