"system","n","mean","sd","se"
"fusion",3,38.2167397358101,4.01255585734639,2.31665020437735
"conf",3,44.2979032113453,2.65837278946966,1.53481224560669
"FV",3,34.8434986486748,12.5096845406083,7.22246973699751
"int",4,52.2944897546967,5.87995910165351,2.93997955082675
