"color","n","mean","sd","se"
"blue",4,29.344836545419,30.1556275692022,15.0778137846011
"green",4,13.9359650991093,18.3127097509173,9.15635487545866
"red",4,21.1038219805708,13.1221122762452,6.56105613812262
"white",1,13.7378033296714,NA,NA
