"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,665.58469843893,221.86156614631,9.17595660613457,0.0116628023834253
"color",3,30.8164091835935,10.2721363945312,0.424844552599771,0.742389177313038
"Residuals",6,145.071457289577,24.1785762149294,NA,NA
