"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,4269.47925608327,1423.15975202776,0.845754198209399,0.517126772690328
"color",3,8061.72961048614,2687.24320349538,1.59697266433204,0.285954094714041
"Residuals",6,10096.2650025798,1682.71083376331,NA,NA
