"color","n","mean","sd","se"
"blue",4,60.8313172587098,53.7121449048295,26.8560724524147
"green",4,57.0532337862458,39.57733342681,19.788666713405
"red",4,78.4939846141519,49.1452954849421,24.572647742471
"white",1,0.157895225024561,NA,NA
