"system","n","mean","sd","se"
"fusion",3,99.9559584440457,0.0122517698049124,0.00707356259491549
"conf",3,99.9511913572102,0.0106228640290574,0.00613311340674109
"FV",3,99.9204293450781,0.00212782401512607,0.00122849976792119
"int",4,99.9346310445764,0.0167556171829198,0.00837780859145989
