"system","n","mean","sd","se"
"fusion",3,31.6337980016632,7.14691797004315,4.12627501388058
"conf",3,29.8239061845403,1.42450413300039,0.822437844649509
"FV",3,33.1690774401316,1.55820038851195,0.899627413758755
"int",4,21.127293443427,4.50579678082869,2.25289839041435
