"system","n","mean","sd","se"
"fusion",3,107.326931945741,36.99152425245,21.3570664848866
"conf",3,7.42301740894758,4.86698586408882,2.80995559877378
"FV",3,6.09411619213815,1.05345020538317,0.608209759655842
"int",4,7.18872520390592,11.5890748211297,5.79453741056485
