"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,12.2523638815054,25.9746225349833,30.3432778456085,44.5975065140931,7.34913923897824,15.5018213269875,10.8097013890986,18.5956522585528,39.164116018023,49.9553902971919,7.54557818099579
"conf_red",12.2523638815054,0,13.722258653478,18.0909139641032,32.3451426325877,4.90322464252711,3.24945744548213,1.44266249240679,6.34328837704743,26.9117521365176,37.7030264156865,4.70678570050956
"fusion_blue",25.9746225349833,13.722258653478,0,4.36865531062524,18.6228839791098,18.6254832960051,10.4728012079958,15.1649211458847,7.37897027643052,13.1894934830397,23.9807677622086,18.4290443539875
"fusion_green",30.3432778456085,18.0909139641032,4.36865531062524,0,14.2542286684845,22.9941386066303,14.8414565186211,19.53357645651,11.7476255870558,8.82083817241443,19.6121124515833,22.7976996646127
"fusion_red",44.5975065140931,32.3451426325877,18.6228839791098,14.2542286684845,0,37.2483672751148,29.0956851871056,33.7878051249945,26.0018542555403,5.43339049607011,5.3578837830988,37.0519283330973
"FV_blue",7.34913923897824,4.90322464252711,18.6254832960051,22.9941386066303,37.2483672751148,0,8.15268208800924,3.46056215012032,11.2465130195745,31.8149767790447,42.6062510582136,0.196438942017554
"FV_green",15.5018213269875,3.24945744548213,10.4728012079958,14.8414565186211,29.0956851871056,8.15268208800924,0,4.69211993788892,3.0938309315653,23.6622946910355,34.4535689702044,7.95624314599169
"FV_red",10.8097013890986,1.44266249240679,15.1649211458847,19.53357645651,33.7878051249945,3.46056215012032,4.69211993788892,0,7.78595086945423,28.3544146289244,39.1456889080933,3.26412320810277
"int_blue",18.5956522585528,6.34328837704743,7.37897027643052,11.7476255870558,26.0018542555403,11.2465130195745,3.0938309315653,7.78595086945423,0,20.5684637594702,31.3597380386391,11.050074077557
"int_green",39.164116018023,26.9117521365176,13.1894934830397,8.82083817241443,5.43339049607011,31.8149767790447,23.6622946910355,28.3544146289244,20.5684637594702,0,10.7912742791689,31.6185378370272
"int_red",49.9553902971919,37.7030264156865,23.9807677622086,19.6121124515833,5.3578837830988,42.6062510582136,34.4535689702044,39.1456889080933,31.3597380386391,10.7912742791689,0,42.4098121161961
"int_white",7.54557818099579,4.70678570050956,18.4290443539875,22.7976996646127,37.0519283330973,0.196438942017554,7.95624314599169,3.26412320810277,11.050074077557,31.6185378370272,42.4098121161961,0
