"system","n","mean","sd","se"
"fusion",3,99.9499821448184,0.00832108480365635,0.0048041805513407
"conf",3,99.9410990853368,0.00442910005485195,0.00255714210893656
"FV",3,99.8720434658757,0.00108207145833973,0.000624734247754854
"int",4,99.9158957308729,0.00704427111249195,0.00352213555624598
