"color","n","mean","sd","se"
"blue",4,18.5522275613114,19.6016972711944,9.8008486355972
"green",4,10.474277433837,5.54472964716851,2.77236482358425
"red",4,11.3242351976744,6.33805704317124,3.16902852158562
"white",1,16.9970918552541,NA,NA
