"color","n","mean","sd","se"
"blue",4,164.617785497827,55.5870302329521,27.793515116476
"green",4,167.544136474673,45.6639480404523,22.8319740202261
"red",4,170.503971374995,55.9875376373844,27.9937688186922
"white",1,137.413284253887,NA,NA
