"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,11218.7378191286,3739.57927304287,1.03291256928715,0.442609043661941
"color",3,7529.73461632517,2509.91153877506,0.6932649335416,0.58890327824527
"Residuals",6,21722.5313210605,3620.42188684342,NA,NA
