"color","n","mean","sd","se"
"blue",4,197.711995134707,120.587728150377,60.2938640751883
"green",4,124.105796600164,88.9694441287583,44.4847220643791
"red",4,250.085131816814,105.820283782096,52.9101418910479
"white",1,17.3234979264106,NA,NA
