"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,12885.8798764836,4295.29329216119,9.34428774737438,0.0111641881918805
"color",3,562.758192216508,187.586064072169,0.408088118985188,0.75309965802278
"Residuals",6,2758.02291728534,459.670486214223,NA,NA
