"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-2.00882395561923e-05,7.14477223297719e-06,-3.40919931328276e-05,-6.08448597955697e-06,0.217543518618545
"fusion",3,-1.36613293924377e-05,1.21565867459797e-06,-1.60440203946497e-05,-1.12786383902257e-05,0.0565010374470568
"FV",3,2.16285845424647e-05,7.19637578573101e-06,7.52368800243193e-06,3.57334810824975e-05,0.204484284125633
"int",3,-1.09443217130287e-05,9.36874212969143e-05,-0.000194571667454981,0.000172683024028923,0.925967269346492
