"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0437170988253727,0.0497887972470464,-0.0538689437788383,0.141303141429584,0.541280223869746
"fusion",3,-0.0347696904908688,0.00163914462638404,-0.0379824139585816,-0.0315569670231561,0.0299899090507354
"FV",3,0.121992817807508,0.0242881597013353,0.0743880247928904,0.169597610822125,0.125111836650889
"int",3,-0.000582314738063087,0.00223743782493956,-0.00496769287494463,0.00380306339881846,0.837909455123652
