"system","n","mean","sd","se"
"fusion",3,84.414299503001,29.2887251838228,16.9098533691011
"conf",3,75.3079613147285,16.0578962562044,9.27103072613872
"FV",3,92.716684505128,13.3309612284799,7.69663405381931
"int",4,48.0811692302644,36.1352536877886,18.0676268438943
