"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,31577.3956719182,10525.7985573061,8.11264706684845,0.0156124668205012
"color",3,3096.26504816425,1032.08834938808,0.795471096544967,0.539624638581572
"Residuals",6,7784.73300063951,1297.45550010659,NA,NA
