"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2579.05882601237,859.686275337458,4.71019884536842,0.0510034320236024
"color",3,507.743761063458,169.247920354486,0.927304973807777,0.482940682626068
"Residuals",6,1095.09551960779,182.515919934632,NA,NA
