"system","n","mean","sd","se"
"fusion",3,104.073380987064,34.9966468146254,20.2053234591583
"conf",3,3.37613157929068,2.55192948648811,1.47335717597685
"FV",3,11.4868350306951,1.38684764534543,0.80069686136518
"int",4,12.8128477877289,9.92643549194463,4.96321774597231
