"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2157.71525416549,719.238418055164,3.90352016564744,0.0733909164170006
"color",3,513.597885947553,171.199295315851,0.929149340238384,0.482199180727686
"Residuals",6,1105.5227910204,184.253798503401,NA,NA
