"system","n","mean","sd","se"
"fusion",3,177.792668127927,17.4894930997257,10.0975635491167
"conf",3,145.623736508711,15.9584208701728,9.21359858523562
"FV",3,202.614974816376,120.914234029099,69.8098655655577
"int",4,326.216521567282,413.956495219316,206.978247609658
