"color","n","mean","sd","se"
"blue",3,26.7918783693902,7.95328564720918,4.59183160935821
"green",4,23.7067185071044,13.2153017913908,6.60765089569541
"red",4,29.8507505842275,14.6117757752716,7.30588788763581
"white",1,22.0133187210168,NA,NA
