"system","n","mean","sd","se"
"fusion",3,99.9828946208627,0.000913510098845293,0.000527415301475771
"conf",3,99.9786456992046,0.000233488436659128,0.000134804611757812
"FV",3,99.9696659092301,0.00119097317271193,0.000687608681862857
"int",4,99.9670433181348,0.0119324553156842,0.00596622765784208
