"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,25.5674671918317,8.5224890639439,1.61796582346265,0.281609945071672
"color",3,25.5025901782042,8.50086339273474,1.61386026267362,0.282452814295546
"Residuals",6,31.6044589089206,5.26740981815344,NA,NA
