"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0315071180756292,0.00443931111321814,-0.0402081678575367,-0.0228060682937216,0.0891122721002851
"fusion",3,-0.0483522229634002,0.00548995205369392,-0.0591125289886403,-0.0375919169381601,0.0719741150884241
"FV",3,-0.638561288483077,0.492376671525307,-1.60361956467268,0.326496987706525,0.418164524093375
"int",3,0.105231199740718,0.19197474114172,-0.271039292897054,0.481501692378489,0.680784370132249
