"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,58414.6449435762,19471.5483145254,3.6666465410641,0.0823826823818417
"color",3,18645.8677319956,6215.28924399852,1.17038811912146,0.396093556813552
"Residuals",6,31862.7084936437,5310.45141560728,NA,NA
