"color","n","mean","sd","se"
"blue",4,314.472513408645,334.634002486968,167.317001243484
"green",4,408.454710642297,553.262430892683,276.631215446341
"red",4,590.568719845986,732.240343578863,366.120171789431
"white",1,85.3337249297387,NA,NA
