"color","n","mean","sd","se"
"blue",4,186.254402715603,77.045466149425,38.5227330747125
"green",4,136.942085919787,50.7569262278491,25.3784631139246
"red",4,156.671350983648,49.3184262658566,24.6592131329283
"white",1,105.781279574103,NA,NA
