"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2955.73245500237,985.244151667457,5.58391530224813,0.047161835115036
"color",3,1613.02960393479,537.676534644929,3.04730581184605,0.13075025402741
"Residuals",5,882.216239267445,176.443247853489,NA,NA
