"color","n","mean","sd","se"
"blue",4,25.5188499580593,23.3420707074641,11.6710353537321
"green",4,46.4549350015616,38.6008695811725,19.3004347905862
"red",4,63.9483713536314,49.5459539014504,24.7729769507252
"white",1,14.1951770530793,NA,NA
