"system","n","mean","sd","se"
"fusion",3,69.3398154007357,36.7498688663495,21.2175466826703
"conf",3,38.6061428455784,25.1992138080228,14.5487728754289
"FV",3,9.29040771379099,12.7652827570552,7.37003943606751
"int",4,7.60507944818363,3.6660965331228,1.8330482665614
