"color","n","mean","sd","se"
"blue",4,51.812452832982,55.9930998383724,27.9965499191862
"green",4,50.1644765741952,38.6800467223727,19.3400233611863
"red",4,48.8042502482113,42.2750199462504,21.1375099731252
"white",1,48.5296300867127,NA,NA
