"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,63.7816689685581,21.2605563228527,1.32864240059592,0.349835326530189
"color",3,193.159629370621,64.3865431235403,4.02372778598367,0.0693220875618343
"Residuals",6,96.0102868009495,16.0017144668249,NA,NA
