"color","n","mean","sd","se"
"blue",4,34.8376595313213,20.0383230643375,10.0191615321688
"green",4,30.7739856492745,12.6613187063246,6.33065935316232
"red",4,40.2970752521864,21.3740375572753,10.6870187786377
"white",1,17.3764287571918,NA,NA
