"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,154115.458414943,51371.8194716477,5.43884105775184,0.037966021617768
"color",3,119921.49029018,39973.8300967268,4.23211228649715,0.0629490265568611
"Residuals",6,56672.1684926925,9445.36141544875,NA,NA
