"system","n","mean","sd","se"
"fusion",3,52.5272436893289,2.75510643517466,1.59066144199416
"conf",3,44.1619131095319,3.37135133279923,1.94645059952444
"FV",3,41.734646431842,3.3761012802104,1.94919298294092
"int",4,46.3181845657815,33.7260869220611,16.8630434610306
