"color","n","mean","sd","se"
"blue",4,56.9854048729031,7.25745129615282,3.62872564807641
"green",4,54.562268116522,7.40481179763618,3.70240589881809
"red",4,51.6384512023953,8.19973586260586,4.09986793130293
"white",1,62.7292035725337,NA,NA
