"color","n","mean","sd","se"
"blue",4,94.6173289736412,32.7085277414159,16.3542638707079
"green",4,127.835237574087,64.9585889461069,32.4792944730534
"red",4,148.85001714047,61.6571680985977,30.8285840492989
"white",1,66.273772420995,NA,NA
