"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,66220.5101251371,22073.5033750457,35.3897084996191,0.000328008005483904
"color",3,1106.64749949686,368.882499832287,0.591416954430252,0.642990904699131
"Residuals",6,3742.3597386144,623.7266231024,NA,NA
