"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,7.56947558918549,9.38237163841595,5.19413389712021,13.1283224835923,12.9767605530583,5.70754714563778,0.163495495578591,4.5203236355065,13.0181408294451,5.21126691023218,3.7463032875773,5.4993481216471
"conf_green",7.56947558918549,0,1.81289604923046,2.37534169206528,5.55884689440681,5.40728496387286,13.2770227348233,7.73297108476408,12.089799224692,20.5876164186306,12.7807424994177,11.3157788767628,13.0688237108326
"conf_red",9.38237163841595,1.81289604923046,0,4.18823774129574,3.74595084517634,3.59438891464239,15.0899187840537,9.54586713399454,13.9026952739225,22.400512467861,14.5936385486481,13.1286749259933,14.881719760063
"fusion_blue",5.19413389712021,2.37534169206528,4.18823774129574,0,7.93418858647208,7.78262665593813,10.901681042758,5.3576293926988,9.71445753262671,18.2122747265653,10.4054008073524,8.94043718469751,10.6934820187673
"fusion_green",13.1283224835923,5.55884689440681,3.74595084517634,7.93418858647208,0,0.15156193053395,18.8358696292301,13.2918179791709,17.6486461190988,26.1464633130374,18.3395893938245,16.8746257711696,18.6276706052394
"fusion_red",12.9767605530583,5.40728496387286,3.59438891464239,7.78262665593813,0.15156193053395,0,18.6843076986961,13.1402560486369,17.4970841885648,25.9949013825034,18.1880274632905,16.7230638406356,18.4761086747054
"FV_blue",5.70754714563778,13.2770227348233,15.0899187840537,10.901681042758,18.8358696292301,18.6843076986961,0,5.54405165005919,1.18722351013128,7.31059368380731,0.496280235405603,1.96124385806048,0.208199023990687
"FV_green",0.163495495578591,7.73297108476408,9.54586713399454,5.3576293926988,13.2918179791709,13.1402560486369,5.54405165005919,0,4.35682813992791,12.8546453338665,5.04777141465359,3.58280779199871,5.3358526260685
"FV_red",4.5203236355065,12.089799224692,13.9026952739225,9.71445753262671,17.6486461190988,17.4970841885648,1.18722351013128,4.35682813992791,0,8.49781719393859,0.690943274725676,0.774020347929202,0.979024486140592
"int_blue",13.0181408294451,20.5876164186306,22.400512467861,18.2122747265653,26.1464633130374,25.9949013825034,7.31059368380731,12.8546453338665,8.49781719393859,0,7.80687391921291,9.27183754186779,7.518792707798
"int_green",5.21126691023218,12.7807424994177,14.5936385486481,10.4054008073524,18.3395893938245,18.1880274632905,0.496280235405603,5.04777141465359,0.690943274725676,7.80687391921291,0,1.46496362265488,0.288081211414916
"int_red",3.7463032875773,11.3157788767628,13.1286749259933,8.94043718469751,16.8746257711696,16.7230638406356,1.96124385806048,3.58280779199871,0.774020347929202,9.27183754186779,1.46496362265488,0,1.75304483406979
"int_white",5.4993481216471,13.0688237108326,14.881719760063,10.6934820187673,18.6276706052394,18.4761086747054,0.208199023990687,5.3358526260685,0.979024486140592,7.518792707798,0.288081211414916,1.75304483406979,0
