"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0950299187678429,0.00088524071954307,0.0932948469575385,0.0967649905781473,0.00593018969414471
"fusion",3,0.117342085887274,0.0209384147922097,0.0763027928945433,0.158381378880005,0.112414702787847
"FV",3,0.0072793072859921,0.0373690535092359,-0.0659640375921102,0.0805226521640944,0.877523367733629
"int",3,-0.138369054418557,0.112932562035584,-0.359716876008302,0.0829787671711876,0.435780717170129
