"system","n","mean","sd","se"
"fusion",3,99.9674423595058,0.00122570128110902,0.000707658964594361
"conf",2,99.9614833241016,0.000477062968246111,0.000337334459899807
"FV",3,99.9379034392224,0.000528186068990401,0.000304948369113818
"int",4,99.9331919832742,0.00929041245880175,0.00464520622940087
