"color","n","mean","sd","se"
"blue",4,86.6185817593233,104.535069311954,52.267534655977
"green",4,98.2564390977259,150.275753739654,75.1378768698269
"red",4,122.535687020018,153.011384622511,76.5056923112555
"white",1,4.41532253729782,NA,NA
