"color","n","mean","sd","se"
"blue",4,36.1840169782376,32.4081552238129,16.2040776119064
"green",4,66.0033163856322,69.4704805008198,34.7352402504099
"red",4,88.5128804339923,97.5647898169634,48.7823949084817
"white",1,0.0495075099417795,NA,NA
