"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,34.2971037221392,104.594062122238,33.6741296636414,106.498115944131,14.4221450229815,87.299171087846,74.3195642506128,84.3876393446912,164.678618594808,132.767874178694,165.051276593333
"conf_red",34.2971037221392,0,70.2969584000991,0.622974058497796,72.2010122219917,19.8749586991577,53.0020673657068,40.0224605284736,50.090535622552,130.381514872668,98.4707704565549,130.754172871194
"fusion_blue",104.594062122238,70.2969584000991,0,70.9199324585969,1.90405382189265,90.1719170992568,17.2948910343923,30.2744978716255,20.2064227775471,60.0845564725693,28.1738120564558,60.4572144710947
"fusion_green",33.6741296636414,0.622974058497796,70.9199324585969,0,72.8239862804895,19.2519846406599,53.6250414242046,40.6454345869714,50.7135096810498,131.004488931166,99.0937445150527,131.377146929692
"fusion_red",106.498115944131,72.2010122219917,1.90405382189265,72.8239862804895,0,92.0759709211494,19.198944856285,32.1785516935182,22.1104765994398,58.1805026506766,26.2697582345631,58.5531606492021
"FV_blue",14.4221450229815,19.8749586991577,90.1719170992568,19.2519846406599,92.0759709211494,0,72.8770260648645,59.8974192276312,69.9654943217097,150.256473571826,118.345729155713,150.629131570351
"FV_green",87.299171087846,53.0020673657068,17.2948910343923,53.6250414242046,19.198944856285,72.8770260648645,0,12.9796068372332,2.9115317431548,77.3794475069616,45.4687030908481,77.752105505487
"FV_red",74.3195642506128,40.0224605284736,30.2744978716255,40.6454345869714,32.1785516935182,59.8974192276312,12.9796068372332,0,10.0680750940784,90.3590543441948,58.4483099280813,90.7317123427202
"int_blue",84.3876393446912,50.090535622552,20.2064227775471,50.7135096810498,22.1104765994398,69.9654943217097,2.9115317431548,10.0680750940784,0,80.2909792501164,48.3802348340029,80.6636372486418
"int_green",164.678618594808,130.381514872668,60.0845564725693,131.004488931166,58.1805026506766,150.256473571826,77.3794475069616,90.3590543441948,80.2909792501164,0,31.9107444161135,0.372657998525426
"int_red",132.767874178694,98.4707704565549,28.1738120564558,99.0937445150527,26.2697582345631,118.345729155713,45.4687030908481,58.4483099280813,48.3802348340029,31.9107444161135,0,32.2834024146389
"int_white",165.051276593333,130.754172871194,60.4572144710947,131.377146929692,58.5531606492021,150.629131570351,77.752105505487,90.7317123427202,80.6636372486418,0.372657998525426,32.2834024146389,0
