"color","n","mean","sd","se"
"blue",4,27.7814244190688,24.8255306892696,12.4127653446348
"green",4,39.8036559990738,33.6242408604301,16.8121204302151
"red",4,54.6817239698113,54.1276462054874,27.0638231027437
"white",1,16.0516258382822,NA,NA
