"system","n","mean","sd","se"
"fusion",3,59.5569223016508,5.16294536824506,2.98082789816762
"conf",3,66.8063487058774,5.91981394827488,3.417806176589
"FV",3,65.9811551837264,8.79426530670318,5.07737144215007
"int",4,63.0173539723684,25.2490694006035,12.6245347003017
