"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,512.02182750083,170.673942500277,1.12573232911578,0.410510198793317
"color",3,307.29122199971,102.430407333237,0.675611164365855,0.597915380899508
"Residuals",6,909.668869335933,151.611478222655,NA,NA
