"system","n","mean","sd","se"
"fusion",3,17.7868298102053,5.16691131161002,2.98311763663697
"conf",3,33.612709005931,3.3560924216577,1.93764086306934
"FV",3,37.213212616659,25.4453703790734,14.6908914379877
"int",4,55.9936696370029,8.79365065497634,4.39682532748817
