"system","n","mean","sd","se"
"fusion",3,71.8063308495123,34.2245050330704,19.7595271937249
"conf",3,40.1978875823168,23.5807042270361,13.6143259331603
"FV",3,22.7340398602424,32.238396157446,18.6128466997433
"int",4,34.6936765471633,27.5986554162694,13.7993277081347
